6.899457573890686035e-01
6.742843389511108398e-01
6.958566904067993164e-01
7.099295854568481445e-01
7.166617512702941895e-01
7.202808856964111328e-01
7.269138693809509277e-01
7.154625654220581055e-01
7.116647958755493164e-01
7.262340784072875977e-01
7.150023579597473145e-01
6.803532838821411133e-01
6.683329343795776367e-01
6.439717411994934082e-01
6.817924380302429199e-01
5.985119342803955078e-01
6.782471537590026855e-01
6.254093050956726074e-01
6.464587450027465820e-01
7.768369913101196289e-01
4.003624618053436279e-01
-2.959978580474853516e-01
-8.069618344306945801e-01
-8.811442255973815918e-01
-8.131307363510131836e-01
-8.934546709060668945e-01
-8.787273764610290527e-01
-8.471155166625976562e-01
-8.400421142578125000e-01
-7.761608958244323730e-01
-7.419860959053039551e-01
-7.545133829116821289e-01
-7.241656184196472168e-01
-7.043197751045227051e-01
-7.074665427207946777e-01
-6.669826507568359375e-01
-5.854172110557556152e-01
-5.488396883010864258e-01
-5.410392880439758301e-01
-5.014828443527221680e-01
-4.431450068950653076e-01
-3.764953017234802246e-01
-3.373304605484008789e-01
-3.172696828842163086e-01
-2.872389256954193115e-01
-2.570768892765045166e-01
-2.069900482892990112e-01
-1.615682244300842285e-01
-1.089852601289749146e-01
-6.005854159593582153e-02
-1.116648688912391663e-02
4.137358814477920532e-02
9.005219489336013794e-02
1.406608670949935913e-01
1.876260638236999512e-01
2.547056078910827637e-01
3.474968671798706055e-01
5.100800991058349609e-01
7.731263637542724609e-01
1.098941206932067871e+00
1.194366931915283203e+00
1.130838155746459961e+00
8.571279048919677734e-01
6.962186098098754883e-01
5.969560742378234863e-01
5.779718756675720215e-01
5.884715318679809570e-01
5.965752005577087402e-01
5.969944596290588379e-01
5.925685167312622070e-01
5.768817663192749023e-01
5.640980005264282227e-01
5.448168516159057617e-01
5.325317978858947754e-01
5.201264619827270508e-01
5.129797458648681641e-01
4.965690076351165771e-01
4.856914281845092773e-01
4.682236015796661377e-01
4.522917270660400391e-01
4.292940497398376465e-01
4.083079397678375244e-01
4.099070727825164795e-01
3.940226435661315918e-01
3.611417114734649658e-01
3.542962670326232910e-01
3.658188879489898682e-01
3.167129456996917725e-01
2.426723539829254150e-01
2.347612679004669189e-01
2.484110593795776367e-01
2.620751857757568359e-01
2.315908670425415039e-01
2.453671842813491821e-01
2.235778868198394775e-01
2.195424437522888184e-01
2.276258766651153564e-01
2.283726930618286133e-01
2.260199338197708130e-01
2.528016865253448486e-01
3.396689891815185547e-01
3.475576341152191162e-01
3.603826761245727539e-01
3.620343208312988281e-01
3.790278732776641846e-01
4.067002534866333008e-01
4.118645191192626953e-01
4.468381702899932861e-01
4.539210200309753418e-01
4.727029800415039062e-01
5.051308274269104004e-01
5.027574896812438965e-01
5.243810415267944336e-01
5.432342886924743652e-01
5.678642392158508301e-01
6.030561327934265137e-01
6.183794140815734863e-01
6.438564658164978027e-01
6.658197641372680664e-01
7.062431573867797852e-01
6.898950338363647461e-01
